"","individualID","uid.x","namedLocation.x","date.x","eventID.x","domainID.x","siteID.x","plotID.x","subplotID.x","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.x","recordedBy.x","measuredBy.x","dataQF.x","uid.y","namedLocation.y","date.y","eventID.y","domainID.y","siteID.y","plotID.y","subplotID.y","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.y","measuredBy.y","recordedBy.y","dataQF.y"
"101","NEON.PLA.D01.HARV.00265","328ec687-3c12-4734-ac22-d4f15cdc0e31","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok",NA,"Lost, fate unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tag not found.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"42ccf15e-0f95-4835-b4df-10a0a5396782","HARV_036.basePlot.vst","2014-01-21","vst_HARV_2013","D01","HARV","HARV_036","21","1",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"shackley@battelleecology.org","dcrandall@battelleecology.org",NA
"102","NEON.PLA.D01.HARV.00288","0c673e05-2a22-4d56-89f4-81381840158f","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok",NA,"No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Too small to qualify this year.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"ca944d78-a628-4f37-8229-0a4e42530c6a","HARV_036.basePlot.vst","2014-01-21","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"43","3.1","213.9",NA,NA,NA,"NEON.DOC.000987vC","VIBUR","Viburnum sp.","genus",NA,NA,NA,"cf. genus",NA,"Ben Vierra",NA,NA
"103","NEON.PLA.D01.HARV.00299","006db0f3-d83f-4a16-b1a1-e2d461d1acab","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live, physically damaged","2.0","135",NA,"2.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of scarring on the bole. Measurement height changed from previous years.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"d851f1df-dbfc-4c35-91e5-db67e820b7a1","HARV_036.basePlot.vst","2014-01-21","vst_HARV_2013","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"cgoranson@battelleecology.org","kgodfrey@battelleecology.org",NA
"104","NEON.PLA.D01.HARV.00299","93161f53-5c30-4057-bb3d-742d767840d1","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live, disease damaged","2.4","130",NA,"3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"d851f1df-dbfc-4c35-91e5-db67e820b7a1","HARV_036.basePlot.vst","2014-01-21","vst_HARV_2013","D01","HARV","HARV_036","23","4",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"cgoranson@battelleecology.org","kgodfrey@battelleecology.org",NA
"105","NEON.PLA.D01.HARV.00320","17b55b35-d765-4532-b905-b6b9e0a93941","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live, insect damaged","18.5","130",NA,"17.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable Gypsy moth damage.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"90e1e4eb-cf16-4b46-b751-22343e4abadd","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036","21",NA,"41","7.9","269.8","map and tag",NA,NA,"NEON.DOC.000987vH","QURU","Quercus rubra L.","species",NA,NA,NA,NA,NA,"0000-0002-5456-0404","0000-0002-9299-545X",NA
"106","NEON.PLA.D01.HARV.00320","c23671a7-b322-48b8-abce-91b9027bc9b4","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live","17.2","130",NA,"17.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"90e1e4eb-cf16-4b46-b751-22343e4abadd","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036","21",NA,"41","7.9","269.8","map and tag",NA,NA,"NEON.DOC.000987vH","QURU","Quercus rubra L.","species",NA,NA,NA,NA,NA,"0000-0002-5456-0404","0000-0002-9299-545X",NA
"107","NEON.PLA.D01.HARV.00745","8485a95e-0707-47e7-b88c-e5182a3f52b3","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"1.7","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"b5d5c99d-17cc-41f4-a874-1e464c02d67b","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","PIST","Pinus strobus L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"108","NEON.PLA.D01.HARV.00745","f6979205-3113-4887-96e5-5f43153dbcbb","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.0",NA,NA,NA,NA,NA,NA,NA,"1.8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"b5d5c99d-17cc-41f4-a874-1e464c02d67b","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","PIST","Pinus strobus L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"109","NEON.PLA.D01.HARV.00746","4dc9e148-c4eb-4940-af09-edce3e6c95b2","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","2.0","130",NA,"2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"bf7fb90c-2997-4878-96bf-0874fb873109","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"110","NEON.PLA.D01.HARV.00746","06419144-84c6-4d99-9975-e1e65598e6e6","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","2.8","130",NA,"2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"bf7fb90c-2997-4878-96bf-0874fb873109","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"111","NEON.PLA.D01.HARV.00747","7ca8cae2-6968-46be-854a-1fbb6e7d3c18","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","2.0","130",NA,"3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"3f5b681c-897e-46da-a4dc-64f84ee4bdc4","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"112","NEON.PLA.D01.HARV.00747","ec38f230-1afa-4e6b-976c-61c9da7168c7","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","small tree","Live","2.1","130",NA,"3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"3f5b681c-897e-46da-a4dc-64f84ee4bdc4","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"113","NEON.PLA.D01.HARV.00748","4d392e9d-d195-425f-9475-15457f84ba06","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"1.4","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"40d1decd-1073-4be4-848c-2a2c10760b01","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"114","NEON.PLA.D01.HARV.00748","8da454db-6d9d-4b78-8522-bd9be408b0a1","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, insect damaged",NA,NA,NA,"1.7",NA,NA,NA,NA,NA,NA,NA,"1.5","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crown has unknown insect damage.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"40d1decd-1073-4be4-848c-2a2c10760b01","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"115","NEON.PLA.D01.HARV.00749","1791bead-cffa-41b5-8acd-545f61777c68","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, physically damaged",NA,NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"1.8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bole is bent. It is lying under a fallen tree.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"69dbc872-9513-48f4-bb70-79f865601553","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"116","NEON.PLA.D01.HARV.00749","9003b793-7650-411a-85c4-639abb32509b","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.1",NA,NA,NA,NA,NA,NA,NA,"1.6","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"69dbc872-9513-48f4-bb70-79f865601553","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"117","NEON.PLA.D01.HARV.00754","7696cc29-2fa4-413c-92b9-05094865fc06","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,"2.1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"2a8342a6-305a-4a6c-bd37-a1daa98a90b6","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"118","NEON.PLA.D01.HARV.00754","c10ca5ae-423e-4440-94b2-3ffa6bb822d9","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"2.0",NA,NA,NA,NA,NA,NA,NA,"2.0","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"2a8342a6-305a-4a6c-bd37-a1daa98a90b6","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"119","NEON.PLA.D01.HARV.00754","776b3f70-eeb5-493b-9f28-194f03dbaf24","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"2.0",NA,NA,NA,NA,NA,NA,NA,"1.7","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"2a8342a6-305a-4a6c-bd37-a1daa98a90b6","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"120","NEON.PLA.D01.HARV.00756","0275e367-4c05-4f60-9195-f93dbb6404c9","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, disease damaged",NA,NA,NA,"1.0",NA,NA,NA,NA,NA,NA,NA,"1.1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Some leaf spot disease in crown.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"1061b2dd-6d5e-4d11-927c-bbc271914600","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"121","NEON.PLA.D01.HARV.00756","b936e94d-5a40-45fd-a8de-34e14163266b","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"1.1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"1061b2dd-6d5e-4d11-927c-bbc271914600","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"122","NEON.PLA.D01.HARV.00757","9379dc62-1d1f-440c-8511-3e2fc8ea1ed5","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"1.8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"1bbb3037-e427-4479-ac8a-57d273d2ce5b","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"123","NEON.PLA.D01.HARV.00757","2d7697a8-bef3-463c-8e38-620e4dc55c90","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live, physically damaged",NA,NA,NA,"1.0",NA,NA,NA,NA,NA,NA,NA,"1.8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bole has been bent by a large fallen branch.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"1bbb3037-e427-4479-ac8a-57d273d2ce5b","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"124","NEON.PLA.D01.HARV.00759","a1e4a220-3c7c-49bb-9276-2683c5f744b7","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"1.0","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"5e97d507-8597-4dc9-9dc1-871544d94cec","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","PIST","Pinus strobus L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"125","NEON.PLA.D01.HARV.00759","7ea75ea1-33e9-4d7a-abb7-3eda5138c646","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","sapling","Live",NA,NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"1.2","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9299-545X","0000-0001-6093-9384",NA,"5e97d507-8597-4dc9-9dc1-871544d94cec","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vC","PIST","Pinus strobus L.","species",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"126","NEON.PLA.D01.HARV.00769","3e0987b1-833e-4086-a2ab-00c8b0fb4b8d","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live, physically damaged","12.3","130",NA,"9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of scarring on the bole. Measurement height has been changed in previous years.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"965cbf3e-ef7c-4c8a-b2ad-597946a95b3f","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","6.2","344.7",NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"Kristin Godfrey",NA,NA
"127","NEON.PLA.D01.HARV.00769","a462b20f-fbd0-4249-8db8-2fffcfb54b07","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Live","11.9","130",NA,"9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"965cbf3e-ef7c-4c8a-b2ad-597946a95b3f","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","6.2","344.7",NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"Kristin Godfrey",NA,NA
"128","NEON.PLA.D01.HARV.00770","6a38dd6a-883c-41ab-9b9a-e80386474718","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Dead, broken bole","17.2","130",NA,NA,NA,"4.3","18.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"0f8cef22-7328-4501-82cf-ae069f0261e8","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","7.0","334.4",NA,NA,NA,"NEON.DOC.000987vC","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"129","NEON.PLA.D01.HARV.00770","0e0a31e4-5e70-43db-93b3-c56e150ac970","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Dead, broken bole","17.4","130",NA,"4.4",NA,"4.4","12.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Death and break possibly caused by shading out.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"0f8cef22-7328-4501-82cf-ae069f0261e8","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","7.0","334.4",NA,NA,NA,"NEON.DOC.000987vC","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,NA,"kgodfrey@battelleecology.org","bvierra@battelleecology.org",NA
"130","NEON.PLA.D01.HARV.00770A","51e2d9cd-ea88-4427-8bde-9f9e71b77a05","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Dead, broken bole","8.7","130",NA,NA,NA,"2.8","7.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"181965f9-cdfa-49b0-b7b6-fff660b02807","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"131","NEON.PLA.D01.HARV.00770A","4c573f03-89bf-445c-990d-a688e959171c","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","multi-bole tree","Dead, broken bole","7.0","130",NA,"4.4",NA,"3.3","4.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Death and break possibly caused by shading out.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"181965f9-cdfa-49b0-b7b6-fff660b02807","HARV_036.basePlot.vst","2016-07-25","vst_HARV_2016","D01","HARV","HARV_036","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PRSES","Prunus serotina Ehrh. var. serotina","variety",NA,NA,NA,NA,NA,"mday@field-ops.org","jwebber@field-ops.org",NA
"132","NEON.PLA.D01.HARV.00774","d70cd168-3bf4-406c-98d2-3c05ba2c2b3d","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"removed",NA,"No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not in nested","rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"4f1844e5-3480-4d27-89d9-c9b64742d465","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","7.7","327.9",NA,NA,NA,"NEON.DOC.000987vC","ACPE","Acer pensylvanicum L.","species",NA,NA,NA,NA,NA,"Kristin Godfrey",NA,NA
"133","NEON.PLA.D01.HARV.00778","82f80b5f-91f5-4905-9d37-d13dae9e9dcf","HARV_036.basePlot.vst","2018-09-12","vst_HARV_2018","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Dead, broken bole","15.6","130",NA,"6.1",NA,"4.8","14.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rwilliams@battelleecology.org","llukas@battelleecology.org",NA,"0fa6330b-2c66-43cc-a922-9c11c9757869","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","10.5","304.8",NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","ramundson@field-ops.org",NA
"134","NEON.PLA.D01.HARV.00778","3c03cafb-c6df-47a5-9ca5-4319b18391d1","HARV_036.basePlot.vst","2019-08-29","vst_HARV_2019","D01","HARV","HARV_036",NA,NA,"ok","single bole tree","Dead, broken bole","15.4","130",NA,"5.1",NA,"5.1","10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown cause of break. Death possibly caused by competition with neighboring oak; joined at base with oak.","0000-0002-9299-545X","0000-0001-6093-9384",NA,"0fa6330b-2c66-43cc-a922-9c11c9757869","HARV_036.basePlot.vst","2014-01-17","vst_HARV_2013","D01","HARV","HARV_036","23",NA,"25","10.5","304.8",NA,NA,NA,"NEON.DOC.000987vC","ACRU","Acer rubrum L.","species",NA,NA,NA,NA,NA,"llukas@battelleecology.org","ramundson@field-ops.org",NA
